sub-category	geneID	category
colon-cancer	11200	cancer
colon-cancer	22915	cancer
colon-cancer	23581	cancer
colon-cancer	27030	cancer
colon-cancer	50484	cancer
colon-cancer	54576	cancer
colon-cancer	54577	cancer
colon-cancer	54578	cancer
colon-cancer	54600	cancer
colon-cancer	54658	cancer
colon-cancer	55603	cancer
colon-cancer	64754	cancer
colon-cancer	64127	cancer
colon-cancer	85366	cancer
colon-cancer	115761	cancer
colon-cancer	119391	cancer
colon-cancer	6775083	cancer
colon-cancer	6775083	cancer
esophageal-cancer	10	cancer
esophageal-cancer	125	cancer
esophageal-cancer	126	cancer
esophageal-cancer	142	cancer
esophageal-cancer	217	cancer
esophageal-cancer	239	cancer
esophageal-cancer	355	cancer
esophageal-cancer	356	cancer
esophageal-cancer	367	cancer
esophageal-cancer	595	cancer
esophageal-cancer	596	cancer
esophageal-cancer	675	cancer
esophageal-cancer	841	cancer
esophageal-cancer	843	cancer
esophageal-cancer	929	cancer
esophageal-cancer	999	cancer
esophageal-cancer	1026	cancer
esophageal-cancer	1027	cancer
esophageal-cancer	1029	cancer
esophageal-cancer	1543	cancer
esophageal-cancer	1548	cancer
esophageal-cancer	1557	cancer
esophageal-cancer	1559	cancer
esophageal-cancer	1571	cancer
esophageal-cancer	1577	cancer
esophageal-cancer	1728	cancer
esophageal-cancer	1806	cancer
esophageal-cancer	1956	cancer
esophageal-cancer	2052	cancer
esophageal-cancer	2068	cancer
esophageal-cancer	2073	cancer
esophageal-cancer	2950	cancer
esophageal-cancer	2952	cancer
esophageal-cancer	2877	cancer
esophageal-cancer	2944	cancer
esophageal-cancer	3091	cancer
esophageal-cancer	4255	cancer
esophageal-cancer	3576	cancer
esophageal-cancer	3577	cancer
esophageal-cancer	3579	cancer
esophageal-cancer	3661	cancer
esophageal-cancer	3845	cancer
esophageal-cancer	3980	cancer
esophageal-cancer	4049	cancer
esophageal-cancer	4193	cancer
esophageal-cancer	4292	cancer
esophageal-cancer	4312	cancer
esophageal-cancer	4313	cancer
esophageal-cancer	4314	cancer
esophageal-cancer	4316	cancer
esophageal-cancer	4322	cancer
esophageal-cancer	4353	cancer
esophageal-cancer	4524	cancer
esophageal-cancer	4537	cancer
esophageal-cancer	4548	cancer
esophageal-cancer	4552	cancer
esophageal-cancer	4610	cancer
esophageal-cancer	4968	cancer
esophageal-cancer	5058	cancer
esophageal-cancer	5243	cancer
esophageal-cancer	5290	cancer
esophageal-cancer	5291	cancer
esophageal-cancer	5743	cancer
esophageal-cancer	5925	cancer
esophageal-cancer	6470	cancer
esophageal-cancer	6556	cancer
esophageal-cancer	6573	cancer
esophageal-cancer	6648	cancer
esophageal-cancer	6790	cancer
esophageal-cancer	6817	cancer
esophageal-cancer	6891	cancer
esophageal-cancer	7099	cancer
esophageal-cancer	7124	cancer
esophageal-cancer	7157	cancer
esophageal-cancer	7161	cancer
esophageal-cancer	7298	cancer
esophageal-cancer	7508	cancer
esophageal-cancer	7515	cancer
esophageal-cancer	7517	cancer
esophageal-cancer	7520	cancer
esophageal-cancer	8837	cancer
esophageal-cancer	8930	cancer
esophageal-cancer	10550	cancer
esophageal-cancer	11186	cancer
esophageal-cancer	84651	cancer
esophageal-cancer	6775076	cancer
glioma-cancer	348	cancer
glioma-cancer	1019	cancer
glioma-cancer	1029	cancer
glioma-cancer	1030	cancer
glioma-cancer	1950	cancer
glioma-cancer	1956	cancer
glioma-cancer	2067	cancer
glioma-cancer	2068	cancer
glioma-cancer	3265	cancer
glioma-cancer	5728	cancer
glioma-cancer	5925	cancer
glioma-cancer	6390	cancer
glioma-cancer	6391	cancer
glioma-cancer	6392	cancer
glioma-cancer	7157	cancer
glioma-cancer	9353	cancer
hypopharyngeal-cancer	126	cancer
hypopharyngeal-cancer	2073	cancer
kidney-cancer	595	cancer
kidney-cancer	1545	cancer
kidney-cancer	2067	cancer
kidney-cancer	2778	cancer
kidney-cancer	2950	cancer
kidney-cancer	2952	cancer
kidney-cancer	2944	cancer
kidney-cancer	2947	cancer
kidney-cancer	3091	cancer
kidney-cancer	3105	cancer
kidney-cancer	3117	cancer
kidney-cancer	3119	cancer
kidney-cancer	3123	cancer
kidney-cancer	3458	cancer
kidney-cancer	3566	cancer
kidney-cancer	3569	cancer
kidney-cancer	3586	cancer
kidney-cancer	3690	cancer
kidney-cancer	4312	cancer
kidney-cancer	4314	cancer
kidney-cancer	4790	cancer
kidney-cancer	4988	cancer
kidney-cancer	5243	cancer
kidney-cancer	5591	cancer
kidney-cancer	6390	cancer
kidney-cancer	6790	cancer
kidney-cancer	6799	cancer
kidney-cancer	6817	cancer
kidney-cancer	7040	cancer
kidney-cancer	7046	cancer
kidney-cancer	7124	cancer
kidney-cancer	7421	cancer
kidney-cancer	7422	cancer
kidney-cancer	7428	cancer
kidney-cancer	7508	cancer
kidney-cancer	7515	cancer
kidney-cancer	7517	cancer
kidney-cancer	9429	cancer
laryngeal-cancer	10	cancer
laryngeal-cancer	125	cancer
laryngeal-cancer	126	cancer
laryngeal-cancer	217	cancer
laryngeal-cancer	595	cancer
laryngeal-cancer	596	cancer
laryngeal-cancer	1543	cancer
laryngeal-cancer	2052	cancer
laryngeal-cancer	2067	cancer
laryngeal-cancer	2068	cancer
laryngeal-cancer	2073	cancer
laryngeal-cancer	2950	cancer
laryngeal-cancer	2952	cancer
laryngeal-cancer	2944	cancer
laryngeal-cancer	2947	cancer
laryngeal-cancer	3553	cancer
laryngeal-cancer	3576	cancer
laryngeal-cancer	3809	cancer
laryngeal-cancer	3811	cancer
laryngeal-cancer	5743	cancer
laryngeal-cancer	7157	cancer
laryngeal-cancer	7515	cancer
laryngeal-cancer	7517	cancer
laryngeal-cancer	11132	cancer
laryngeal-cancer	54575	cancer
laryngeal-cancer	115761	cancer
leukemia-cancer	9	cancer
leukemia-cancer	10	cancer
leukemia-cancer	25	cancer
leukemia-cancer	28	cancer
leukemia-cancer	328	cancer
leukemia-cancer	355	cancer
leukemia-cancer	472	cancer
leukemia-cancer	581	cancer
leukemia-cancer	595	cancer
leukemia-cancer	596	cancer
leukemia-cancer	613	cancer
leukemia-cancer	675	cancer
leukemia-cancer	861	cancer
leukemia-cancer	865	cancer
leukemia-cancer	902	cancer
leukemia-cancer	921	cancer
leukemia-cancer	1019	cancer
leukemia-cancer	1022	cancer
leukemia-cancer	1026	cancer
leukemia-cancer	1027	cancer
leukemia-cancer	1029	cancer
leukemia-cancer	1030	cancer
leukemia-cancer	1050	cancer
leukemia-cancer	1312	cancer
leukemia-cancer	1441	cancer
leukemia-cancer	1543	cancer
leukemia-cancer	1545	cancer
leukemia-cancer	1557	cancer
leukemia-cancer	1559	cancer
leukemia-cancer	1565	cancer
leukemia-cancer	1571	cancer
leukemia-cancer	1574	cancer
leukemia-cancer	1576	cancer
leukemia-cancer	1577	cancer
leukemia-cancer	1633	cancer
leukemia-cancer	1728	cancer
leukemia-cancer	1789	cancer
leukemia-cancer	1796	cancer
leukemia-cancer	2052	cancer
leukemia-cancer	2067	cancer
leukemia-cancer	2068	cancer
leukemia-cancer	2072	cancer
leukemia-cancer	2073	cancer
leukemia-cancer	2120	cancer
leukemia-cancer	2212	cancer
leukemia-cancer	2214	cancer
leukemia-cancer	2322	cancer
leukemia-cancer	2327	cancer
leukemia-cancer	2328	cancer
leukemia-cancer	2778	cancer
leukemia-cancer	2950	cancer
leukemia-cancer	2952	cancer
leukemia-cancer	3510	cancer
leukemia-cancer	2908	cancer
leukemia-cancer	2944	cancer
leukemia-cancer	3077	cancer
leukemia-cancer	3105	cancer
leukemia-cancer	3106	cancer
leukemia-cancer	3107	cancer
leukemia-cancer	3115	cancer
leukemia-cancer	3117	cancer
leukemia-cancer	3119	cancer
leukemia-cancer	3123	cancer
leukemia-cancer	3126	cancer
leukemia-cancer	3142	cancer
leukemia-cancer	3233	cancer
leukemia-cancer	3458	cancer
leukemia-cancer	3509	cancer
leukemia-cancer	4255	cancer
leukemia-cancer	4629	cancer
leukemia-cancer	3565	cancer
leukemia-cancer	3569	cancer
leukemia-cancer	3586	cancer
leukemia-cancer	3717	cancer
leukemia-cancer	3802	cancer
leukemia-cancer	3804	cancer
leukemia-cancer	3805	cancer
leukemia-cancer	3809	cancer
leukemia-cancer	3810	cancer
leukemia-cancer	3811	cancer
leukemia-cancer	3812	cancer
leukemia-cancer	3813	cancer
leukemia-cancer	3815	cancer
leukemia-cancer	3845	cancer
leukemia-cancer	4049	cancer
leukemia-cancer	4292	cancer
leukemia-cancer	4297	cancer
leukemia-cancer	4352	cancer
leukemia-cancer	4353	cancer
leukemia-cancer	4522	cancer
leukemia-cancer	4524	cancer
leukemia-cancer	4548	cancer
leukemia-cancer	4552	cancer
leukemia-cancer	4397	cancer
leukemia-cancer	4436	cancer
leukemia-cancer	4437	cancer
leukemia-cancer	4683	cancer
leukemia-cancer	4835	cancer
leukemia-cancer	4851	cancer
leukemia-cancer	4869	cancer
leukemia-cancer	4893	cancer
leukemia-cancer	5027	cancer
leukemia-cancer	5243	cancer
leukemia-cancer	5371	cancer
leukemia-cancer	5551	cancer
leukemia-cancer	5781	cancer
leukemia-cancer	5888	cancer
leukemia-cancer	5893	cancer
leukemia-cancer	6387	cancer
leukemia-cancer	6470	cancer
leukemia-cancer	6573	cancer
leukemia-cancer	6648	cancer
leukemia-cancer	6817	cancer
leukemia-cancer	6821	cancer
leukemia-cancer	6957	cancer
leukemia-cancer	7037	cancer
leukemia-cancer	7040	cancer
leukemia-cancer	7124	cancer
leukemia-cancer	7157	cancer
leukemia-cancer	7172	cancer
leukemia-cancer	7298	cancer
leukemia-cancer	7337	cancer
leukemia-cancer	7421	cancer
leukemia-cancer	7515	cancer
leukemia-cancer	7516	cancer
leukemia-cancer	7517	cancer
leukemia-cancer	7518	cancer
leukemia-cancer	7704	cancer
leukemia-cancer	8284	cancer
leukemia-cancer	8797	cancer
leukemia-cancer	9141	cancer
leukemia-cancer	10550	cancer
leukemia-cancer	10855	cancer
leukemia-cancer	11122	cancer
leukemia-cancer	54658	cancer
leukemia-cancer	57292	cancer
leukemia-cancer	80781	cancer
leukemia-cancer	115653	cancer
leukemia-cancer	115761	cancer
leukemia-cancer	554300	cancer
leukemia-cancer	100132285	cancer
liver-cancer	9	cancer
liver-cancer	10	cancer
liver-cancer	126	cancer
liver-cancer	217	cancer
liver-cancer	324	cancer
liver-cancer	595	cancer
liver-cancer	1231	cancer
liver-cancer	1234	cancer
liver-cancer	1312	cancer
liver-cancer	1395	cancer
liver-cancer	1524	cancer
liver-cancer	1543	cancer
liver-cancer	1544	cancer
liver-cancer	1545	cancer
liver-cancer	1548	cancer
liver-cancer	1555	cancer
liver-cancer	1557	cancer
liver-cancer	1559	cancer
liver-cancer	1565	cancer
liver-cancer	1571	cancer
liver-cancer	1576	cancer
liver-cancer	1577	cancer
liver-cancer	1586	cancer
liver-cancer	1728	cancer
liver-cancer	1956	cancer
liver-cancer	2052	cancer
liver-cancer	2068	cancer
liver-cancer	2674	cancer
liver-cancer	2778	cancer
liver-cancer	2950	cancer
liver-cancer	2952	cancer
liver-cancer	2932	cancer
liver-cancer	2944	cancer
liver-cancer	3077	cancer
liver-cancer	3115	cancer
liver-cancer	3117	cancer
liver-cancer	3119	cancer
liver-cancer	3123	cancer
liver-cancer	3458	cancer
liver-cancer	3481	cancer
liver-cancer	3553	cancer
liver-cancer	3557	cancer
liver-cancer	4261	cancer
liver-cancer	3569	cancer
liver-cancer	3586	cancer
liver-cancer	3592	cancer
liver-cancer	3606	cancer
liver-cancer	3811	cancer
liver-cancer	4193	cancer
liver-cancer	4292	cancer
liver-cancer	4353	cancer
liver-cancer	4524	cancer
liver-cancer	4609	cancer
liver-cancer	4619	cancer
liver-cancer	4792	cancer
liver-cancer	4968	cancer
liver-cancer	5243	cancer
liver-cancer	5747	cancer
liver-cancer	6352	cancer
liver-cancer	6387	cancer
liver-cancer	6648	cancer
liver-cancer	6696	cancer
liver-cancer	6716	cancer
liver-cancer	6799	cancer
liver-cancer	6817	cancer
liver-cancer	6934	cancer
liver-cancer	7040	cancer
liver-cancer	7124	cancer
liver-cancer	7157	cancer
liver-cancer	7364	cancer
liver-cancer	7366	cancer
liver-cancer	7515	cancer
liver-cancer	9547	cancer
liver-cancer	9446	cancer
liver-cancer	11122	cancer
liver-cancer	23581	cancer
liver-cancer	54575	cancer
liver-cancer	54576	cancer
liver-cancer	54577	cancer
liver-cancer	54578	cancer
liver-cancer	54600	cancer
liver-cancer	54657	cancer
liver-cancer	54659	cancer
liver-cancer	64754	cancer
liver-cancer	81532	cancer
liver-cancer	119391	cancer
lung-cancer	9	cancer
lung-cancer	10	cancer
lung-cancer	142	cancer
lung-cancer	177	cancer
lung-cancer	196	cancer
lung-cancer	324	cancer
lung-cancer	328	cancer
lung-cancer	355	cancer
lung-cancer	356	cancer
lung-cancer	472	cancer
lung-cancer	488	cancer
lung-cancer	545	cancer
lung-cancer	595	cancer
lung-cancer	673	cancer
lung-cancer	675	cancer
lung-cancer	841	cancer
lung-cancer	842	cancer
lung-cancer	843	cancer
lung-cancer	875	cancer
lung-cancer	1026	cancer
lung-cancer	1029	cancer
lung-cancer	1312	cancer
lung-cancer	1316	cancer
lung-cancer	1401	cancer
lung-cancer	1543	cancer
lung-cancer	1544	cancer
lung-cancer	1545	cancer
lung-cancer	1548	cancer
lung-cancer	1553	cancer
lung-cancer	1557	cancer
lung-cancer	1559	cancer
lung-cancer	1565	cancer
lung-cancer	1571	cancer
lung-cancer	1572	cancer
lung-cancer	1574	cancer
lung-cancer	1576	cancer
lung-cancer	1577	cancer
lung-cancer	1583	cancer
lung-cancer	1636	cancer
lung-cancer	1643	cancer
lung-cancer	1728	cancer
lung-cancer	1787	cancer
lung-cancer	1789	cancer
lung-cancer	1806	cancer
lung-cancer	1813	cancer
lung-cancer	1815	cancer
lung-cancer	1869	cancer
lung-cancer	1950	cancer
lung-cancer	1956	cancer
lung-cancer	1991	cancer
lung-cancer	2052	cancer
lung-cancer	2064	cancer
lung-cancer	2066	cancer
lung-cancer	2067	cancer
lung-cancer	2068	cancer
lung-cancer	2071	cancer
lung-cancer	2072	cancer
lung-cancer	2073	cancer
lung-cancer	2189	cancer
lung-cancer	2264	cancer
lung-cancer	2272	cancer
lung-cancer	2335	cancer
lung-cancer	2690	cancer
lung-cancer	2701	cancer
lung-cancer	2950	cancer
lung-cancer	2952	cancer
lung-cancer	2956	cancer
lung-cancer	2876	cancer
lung-cancer	2938	cancer
lung-cancer	2939	cancer
lung-cancer	2941	cancer
lung-cancer	2944	cancer
lung-cancer	2947	cancer
lung-cancer	2948	cancer
lung-cancer	3106	cancer
lung-cancer	3117	cancer
lung-cancer	3119	cancer
lung-cancer	3162	cancer
lung-cancer	3251	cancer
lung-cancer	3265	cancer
lung-cancer	3312	cancer
lung-cancer	3383	cancer
lung-cancer	3486	cancer
lung-cancer	3553	cancer
lung-cancer	3557	cancer
lung-cancer	4255	cancer
lung-cancer	3569	cancer
lung-cancer	3576	cancer
lung-cancer	3577	cancer
lung-cancer	3592	cancer
lung-cancer	3845	cancer
lung-cancer	3952	cancer
lung-cancer	3978	cancer
lung-cancer	3980	cancer
lung-cancer	3981	cancer
lung-cancer	4033	cancer
lung-cancer	4152	cancer
lung-cancer	4193	cancer
lung-cancer	4199	cancer
lung-cancer	4292	cancer
lung-cancer	4312	cancer
lung-cancer	4313	cancer
lung-cancer	4314	cancer
lung-cancer	4316	cancer
lung-cancer	4318	cancer
lung-cancer	4321	cancer
lung-cancer	4350	cancer
lung-cancer	4353	cancer
lung-cancer	4521	cancer
lung-cancer	4522	cancer
lung-cancer	4524	cancer
lung-cancer	4536	cancer
lung-cancer	4548	cancer
lung-cancer	4552	cancer
lung-cancer	4567	cancer
lung-cancer	4397	cancer
lung-cancer	4437	cancer
lung-cancer	4582	cancer
lung-cancer	4610	cancer
lung-cancer	5111	cancer
lung-cancer	4683	cancer
lung-cancer	4846	cancer
lung-cancer	4968	cancer
lung-cancer	5054	cancer
lung-cancer	5265	cancer
lung-cancer	5243	cancer
lung-cancer	5290	cancer
lung-cancer	5378	cancer
lung-cancer	5423	cancer
lung-cancer	5431	cancer
lung-cancer	5444	cancer
lung-cancer	5468	cancer
lung-cancer	6531	cancer
lung-cancer	5743	cancer
lung-cancer	5887	cancer
lung-cancer	5891	cancer
lung-cancer	5893	cancer
lung-cancer	5997	cancer
lung-cancer	6117	cancer
lung-cancer	6119	cancer
lung-cancer	6240	cancer
lung-cancer	6303	cancer
lung-cancer	6387	cancer
lung-cancer	6439	cancer
lung-cancer	6470	cancer
lung-cancer	6573	cancer
lung-cancer	6648	cancer
lung-cancer	6794	cancer
lung-cancer	6799	cancer
lung-cancer	6817	cancer
lung-cancer	6996	cancer
lung-cancer	7046	cancer
lung-cancer	7114	cancer
lung-cancer	7157	cancer
lung-cancer	7161	cancer
lung-cancer	7298	cancer
lung-cancer	7367	cancer
lung-cancer	7422	cancer
lung-cancer	7507	cancer
lung-cancer	7508	cancer
lung-cancer	7515	cancer
lung-cancer	8313	cancer
lung-cancer	7516	cancer
lung-cancer	7517	cancer
lung-cancer	7518	cancer
lung-cancer	7869	cancer
lung-cancer	7980	cancer
lung-cancer	8082	cancer
lung-cancer	8644	cancer
lung-cancer	8837	cancer
lung-cancer	8930	cancer
lung-cancer	9141	cancer
lung-cancer	9156	cancer
lung-cancer	9826	cancer
lung-cancer	9540	cancer
lung-cancer	9628	cancer
lung-cancer	10142	cancer
lung-cancer	10755	cancer
lung-cancer	10848	cancer
lung-cancer	10849	cancer
lung-cancer	11122	cancer
lung-cancer	11186	cancer
lung-cancer	11201	cancer
lung-cancer	11228	cancer
lung-cancer	11232	cancer
lung-cancer	23581	cancer
lung-cancer	27030	cancer
lung-cancer	51426	cancer
lung-cancer	51455	cancer
lung-cancer	54577	cancer
lung-cancer	54658	cancer
lung-cancer	54802	cancer
lung-cancer	55259	cancer
lung-cancer	55353	cancer
lung-cancer	55655	cancer
lung-cancer	79365	cancer
lung-cancer	79723	cancer
lung-cancer	84254	cancer
lung-cancer	84879	cancer
lung-cancer	85366	cancer
lung-cancer	653509	cancer
lung-cancer	6775094	cancer
lympha-cancer	9	cancer
lympha-cancer	10	cancer
lympha-cancer	196	cancer
lympha-cancer	940	cancer
lympha-cancer	472	cancer
lympha-cancer	595	cancer
lympha-cancer	596	cancer
lympha-cancer	604	cancer
lympha-cancer	635	cancer
lympha-cancer	672	cancer
lympha-cancer	836	cancer
lympha-cancer	841	cancer
lympha-cancer	842	cancer
lympha-cancer	843	cancer
lympha-cancer	847	cancer
lympha-cancer	875	cancer
lympha-cancer	1026	cancer
lympha-cancer	1312	cancer
lympha-cancer	1493	cancer
lympha-cancer	1535	cancer
lympha-cancer	1543	cancer
lympha-cancer	1544	cancer
lympha-cancer	1545	cancer
lympha-cancer	1559	cancer
lympha-cancer	1571	cancer
lympha-cancer	1586	cancer
lympha-cancer	1612	cancer
lympha-cancer	1636	cancer
lympha-cancer	1645	cancer
lympha-cancer	1728	cancer
lympha-cancer	1806	cancer
lympha-cancer	1906	cancer
lympha-cancer	2052	cancer
lympha-cancer	2068	cancer
lympha-cancer	2072	cancer
lympha-cancer	2073	cancer
lympha-cancer	2212	cancer
lympha-cancer	2214	cancer
lympha-cancer	2335	cancer
lympha-cancer	2356	cancer
lympha-cancer	2950	cancer
lympha-cancer	2952	cancer
lympha-cancer	3014	cancer
lympha-cancer	2876	cancer
lympha-cancer	2944	cancer
lympha-cancer	2947	cancer
lympha-cancer	3105	cancer
lympha-cancer	3106	cancer
